timestamp,price,volume,sma,ema,rsi
2017-01-01 00:00:00+00:00,0.003198619512970652,0.019278956127525084,0.0,0.0,0.0
2017-01-02 00:00:00+00:00,0.003515063229332269,0.024720901305903095,0.0,0.0,0.0
2017-01-03 00:00:00+00:00,0.0037594419646494563,0.02446720337794246,0.0,0.0,0.0
2017-01-04 00:00:00+00:00,0.00518566238888153,0.048525448542167365,0.0,0.0,0.0
2017-01-05 00:00:00+00:00,0.0030881571824346588,0.06750743960208035,0.015714873450993178,0.015903811908810274,0.0
2017-01-06 00:00:00+00:00,0.0016422340789675662,0.05974397662650761,0.015398961586532572,0.015182398337053928,0.0
2017-01-07 00:00:00+00:00,0.0017327032139651654,0.04177198637229503,0.015037181873555938,0.014732429315094435,0.0
2017-01-08 00:00:00+00:00,0.0018524977972008295,0.026342463304618507,0.014650114329617606,0.014473463298996861,0.0
2017-01-09 00:00:00+00:00,0.0017596374389092732,0.022641669137583035,0.013954706941455083,0.014269027260697507,0.0
2017-01-10 00:00:00+00:00,0.001817701417938196,0.017859692465645192,0.013696832484069228,0.014152615574523074,0.0
2017-01-11 00:00:00+00:00,0.0,0.02926764796989754,0.013363495240971923,0.013452692571393152,0.0
2017-01-12 00:00:00+00:00,0.0002266853108865985,0.018575361676408036,0.013057806872732124,0.01306368608635323,0.0
2017-01-13 00:00:00+00:00,0.0006018203230866749,0.010280390547718364,0.012803946971415738,0.01293278108778093,0.0
2017-01-14 00:00:00+00:00,0.0005019620770276029,0.006616344612861237,0.012548666653457293,0.012811323237533636,0.0
2017-01-15 00:00:00+00:00,0.0005631222227866096,0.005048663930131435,0.012294014788954538,0.012751290358882197,0.3477759240140854
2017-01-16 00:00:00+00:00,0.0006588462674332763,0.004531648638108455,0.012427746028138916,0.01274404088996647,0.36271934475584855
2017-01-17 00:00:00+00:00,0.001793656874094456,0.007244056457661739,0.012745806642993502,0.013127726012005972,0.5101420811648752
2017-01-18 00:00:00+00:00,0.0013415206772815318,0.006300613352206996,0.01289594947582305,0.013228721015058148,0.46783473517314733
2017-01-19 00:00:00+00:00,0.0016849900707734036,0.004780263592745105,0.01313607802691856,0.01341364251283376,0.5055978618173212
2017-01-20 00:00:00+00:00,0.0016037245090250677,0.003316062819141531,0.013347297305398974,0.013509101122691825,0.49754309268989033
2017-01-21 00:00:00+00:00,0.0020259532075277524,0.003705464050969011,0.013624789816525509,0.01371729602868426,0.543756678390691
2017-01-22 00:00:00+00:00,0.0020125063845132275,0.004525169192538229,0.013669211433023718,0.013851488926901637,0.5422346112273894
2017-01-23 00:00:00+00:00,0.002014431907898533,0.0024960067143295485,0.013805797549056642,0.013941610088600198,0.5424589604932472
2017-01-24 00:00:00+00:00,0.0015188858481189945,0.0020023377980538377,0.013772082060895995,0.013832033817978049,0.484518033848845
2017-01-25 00:00:00+00:00,0.0016338744035093253,0.0020206933047712066,0.01377820182350217,0.013798350892690048,0.49953623165020344
2017-01-26 00:00:00+00:00,0.00196135163460677,0.00021265564461420177,0.013765089131168588,0.013888011966998865,0.5410863362911141
2017-01-27 00:00:00+00:00,0.002005155017287992,0.00016058242646807953,0.013763596966004536,0.013962782710233625,0.5465712658454515
2017-01-28 00:00:00+00:00,0.002034444554981755,8.905415340354527e-06,0.013767659091307644,0.014022657550582799,0.5504499635064279
2017-01-29 00:00:00+00:00,0.0019431345147384906,0.0,0.013853772199499598,0.014031312856066793,0.5368908612768084
2017-01-30 00:00:00+00:00,0.0020456089322298254,5.518896240991672e-05,0.013937345214119988,0.014072166593383442,0.5520775695889301
2017-01-31 00:00:00+00:00,0.0027529741470397485,0.00045528586237788117,0.014098027098175188,0.014341578679729178,0.6423156717489457
2017-02-01 00:00:00+00:00,0.0030268906561769834,0.0004050501593160916,0.014305416863984718,0.014614965841422453,0.6711620917340515
2017-02-02 00:00:00+00:00,0.003353533381587011,0.00040776301216094554,0.014573162758734073,0.014909054602491985,0.7028650684522249
2017-02-03 00:00:00+00:00,0.0034588587386865047,0.0006599807110636931,0.01488082129570967,0.015141173368791528,0.7127044238894543
2017-02-04 00:00:00+00:00,0.0037309933322013586,0.00043985866096999564,0.0152229171008332,0.015389088253670215,0.7374475366928456
2017-02-05 00:00:00+00:00,0.003481058322954802,0.0003072764495150178,0.015370702106059052,0.015468796137520642,0.6891876665902186
2017-02-06 00:00:00+00:00,0.0035945495582751386,0.00029682283640743986,0.01548592432429727,0.015560790020319475,0.7007543854773927
2017-02-07 00:00:00+00:00,0.003998377259960004,0.0003868426395954133,0.015616813387797987,0.015760375272595852,0.7391415003937024
2017-02-08 00:00:00+00:00,0.004055255073311373,0.0008047203184580517,0.01573786867006455,0.015912905013252026,0.7442631956059017
2017-02-09 00:00:00+00:00,0.0029540537435685764,0.0017526526578737931,0.015580167095213041,0.015637580006347976,0.5593610575986021
2017-02-10 00:00:00+00:00,0.0031097603673757857,0.0007530066107245696,0.015504801811746153,0.015507338317237664,0.5776900008006127
2017-02-11 00:00:00+00:00,0.0033915833264879357,0.00022852209267894264,0.015463604149968042,0.015516996511092031,0.609830677358588
2017-02-12 00:00:00+00:00,0.0032356338426621795,9.0288047055111e-05,0.015308784084321547,0.015470043845017375,0.5866395625836865
2017-02-13 00:00:00+00:00,0.0031695010875242013,0.000309899961172259,0.015128995590424035,0.015416100604547628,0.57662519949818
2017-02-14 00:00:00+00:00,0.003378952720219871,0.0003296316678940261,0.015215240697187897,0.015451847106609429,0.6033415110217207
